date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:19:43	44524/44524	---M-Z	200	added ('OK')	text/html	etag:W/%220d8d1c74a921ff7a5142d8c69c0b6bfd--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/06/rule-of-two-product-design-heuristics.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/06/rule-of-two-product-design-heuristics.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:45	46233/46233	---MCZ	200	added ('OK')	text/html	etag:W/%2202017c62e1b940e873e51fc7e2d94302--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/06/duct-tape-saving-world-from-bad-design.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/06/duct-tape-saving-world-from-bad-design.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:45	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/category/%22Duct+Tape%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/_Duct+Tape_.53.delayed	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:47	44583/44583	---MCZ	200	added ('OK')	text/html	etag:W/%2286764dce269ae801df4d8d2fae320f93--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/05/integration-next-compass-feature-of.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/05/integration-next-compass-feature-of.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:48	46770/46770	---MCZ	200	added ('OK')	text/html	etag:W/%22dea1f436ba888346767e1938ee6b5e2d--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/05/integration-next-physical-objects.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/05/integration-next-physical-objects.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:49	45065/45065	---MCZ	200	added ('OK')	text/html	etag:W/%22166f789783fdb946cdc487b849467ccb--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/05/new-opportunities.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/05/new-opportunities.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:49	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/category/%22Sustainability%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/_Sustainability_.57.delayed	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:51	46559/46559	---MCZ	200	added ('OK')	text/html	etag:W/%2214267b26cf1e4130ee32aee21ff61172--gzip%22	https://www.kaizenmantra.net/blog?offset=1211949000000&category=Innovation	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog62c4.html	(from https://www.kaizenmantra.net/blog/category/Innovation)
02:19:52	51367/51367	---MCZ	200	added ('OK')	text/html	etag:W/%22b55e808160da07d1d5601eba8156d4e4--gzip%22	https://www.kaizenmantra.net/blog/2010/12/spiderman-pjs-on-southwest-airlineshtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2010/12/spiderman-pjs-on-southwest-airlineshtml.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:53	63392/63392	---MCZ	200	added ('OK')	text/html	etag:W/%224c43554e44faa0eac1dc52f9343b9e3b--gzip%22	https://www.kaizenmantra.net/blog/category/Customer+Service	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/Customer+Service.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:54	44546/44546	---MCZ	200	added ('OK')	text/html	etag:W/%22147bb0eb09c21a273687e839c3043c87--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2010/05/get-it-doneeven-if-it-aint-perfect.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2010/05/get-it-doneeven-if-it-aint-perfect.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:55	44170/44170	---MCZ	200	added ('OK')	text/html	etag:W/%225770dc4e2f0e49c367a2317a622dc53b--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2009/07/its-people-stupid.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2009/07/its-people-stupid.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:56	46777/46777	---MCZ	200	added ('OK')	text/html	etag:W/%228f50d5014e67f172d679c76ca8cebe99--gzip%22	https://www.kaizenmantra.net/blog/2009/07/good-to-great-hsbc-india-branch-locatorhtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2009/07/good-to-great-hsbc-india-branch-locatorhtml.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:57	44571/44571	---MCZ	200	added ('OK')	text/html	etag:W/%22d8b6e2a262b24a767adce0fde3bb6b28--gzip%22	https://www.kaizenmantra.net/blog/2009/05/recessionwhat-recession-conditionshtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2009/05/recessionwhat-recession-conditionshtml.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:58	43508/43508	---MCZ	200	added ('OK')	text/html	etag:W/%22ae4ed01791932b80b522f4c5692b368c--gzip%22	https://www.kaizenmantra.net/blog//2009/04/see-something-do-somethinghtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2009/04/see-something-do-somethinghtml.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:19:59	47779/47779	---MCZ	200	added ('OK')	text/html	etag:W/%225ac8e000b4ce80a118b3f68517726546--gzip%22	https://www.kaizenmantra.net/blog/2009/02/get-out-of-my-way-just-fax-maamhtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2009/02/get-out-of-my-way-just-fax-maamhtml.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:20:00	44605/44605	---MCZ	200	added ('OK')	text/html	etag:W/%22c25c3d523133aeb731d245f44e8262e9--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2008/06/contrarian-viewpointwhy-good-enough-is.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2008/06/contrarian-viewpointwhy-good-enough-is.html	(from https://www.kaizenmantra.net/blog/category/Management)
02:20:00	14747/14747	---M-Z	200	added ('OK')	text/html	etag:W/%226c238448f87f61090c698d366d86d55e--gzip%22	https://www.kaizenmantra.net/blog/2018/10/27/an-ode-to-fall?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2018/10/27/an-ode-to-fall22c8.html	(from https://www.kaizenmantra.net/blog/2018/10/27/an-ode-to-fall)
02:20:01	17562/17562	---M-Z	200	added ('OK')	text/html	etag:W/%22c56a2e19b1a056643ebff20a71076589--gzip%22	https://www.kaizenmantra.net/blog/2018/9/9/simple-truth-of-successful-projects?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2018/9/9/simple-truth-of-successful-projects22c8.html	(from https://www.kaizenmantra.net/blog/2018/9/9/simple-truth-of-successful-projects)
02:20:06	63507/63507	---MCZ	200	added ('OK')	text/html	etag:W/%221bbc39f20552a3dacd40e85928e055c3--gzip%22	https://www.kaizenmantra.net/blog/2012/11/responsive-web-design-options-forhtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2012/11/responsive-web-design-options-forhtml.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:07	45697/45697	---MCZ	200	added ('OK')	text/html	etag:W/%22cceb6ee7b3bdfc8c33bc2f9e0aea673a--gzip%22	https://www.kaizenmantra.net/blog/category/HTML5	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/HTML5.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:07	55157/55157	---MCZ	200	added ('OK')	text/html	etag:W/%22601c6dcecb3ffad1caa0b5652df75c78--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2012/08/mobile-apps-backend-as-service.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2012/08/mobile-apps-backend-as-service.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:09	46997/46997	---MCZ	200	added ('OK')	text/html	etag:W/%220f80367410b049af1192fb4aafe03407--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2012/07/mobile-apps-saving-user-preferences.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2012/07/mobile-apps-saving-user-preferences.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:10	55086/55086	---MCZ	200	added ('OK')	text/html	etag:W/%22e0ec925c864d4053a040fc88469b7c97--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2011/12/html5-for-mobile-comparing-jquerymobile.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2011/12/html5-for-mobile-comparing-jquerymobile.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:11	48755/48755	---MCZ	200	added ('OK')	text/html	etag:W/%22a5919424760c4662fb2e4f83f4f41e25--gzip%22	https://www.kaizenmantra.net/blog/2011/01/unhelpful-error-messages-anybodyhtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2011/01/unhelpful-error-messages-anybodyhtml.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:12	46216/46216	---MCZ	200	added ('OK')	text/html	etag:W/%223017197e2fe7be89594b4b09a5c3ce2c--gzip%22	https://www.kaizenmantra.net/blog/2010/09/look-ma-no-directionshtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2010/09/look-ma-no-directionshtml.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:13	48173/48173	---MCZ	200	added ('OK')	text/html	etag:W/%220d6fb12ce589d52f28b3c178f40bda72--gzip%22	https://www.kaizenmantra.net/blog/category/Usability	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/Usability.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:14	44452/44452	---MCZ	200	added ('OK')	text/html	etag:W/%224d5111e16741619351902be93d6678c1--gzip%22	https://www.kaizenmantra.net/blog/2010/09/techie-post-using-net-colors-class-withhtml	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2010/09/techie-post-using-net-colors-class-withhtml.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:14	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/category/%22Silverlight%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/_Silverlight_.6d.delayed	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:16	45874/45874	---MCZ	200	added ('OK')	text/html	etag:W/%224cd3dd75f91b23d862b8822cde796c9b--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2010/01/for-adobe-as3-xmlns-non-sense_12.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2010/01/for-adobe-as3-xmlns-non-sense_12.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:16	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/category/%22Adobe%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/category/_Adobe_.6f.delayed	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:18	74846/74846	---MCZ	200	added ('OK')	text/html	etag:W/%22235cc3b9596050387695e400ac50adf3--gzip%22	https://www.kaizenmantra.net/blog?offset=1263278940000&category=Technology	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog899c.html	(from https://www.kaizenmantra.net/blog/category/Technology)
02:20:18	11327/11327	---M-Z	200	added ('OK')	text/html	etag:W/%22a00dcb3f4f1a745f22efedd5bb79f35b--gzip%22	https://www.kaizenmantra.net/blog/2015/2/7/making-titanium-studio-shortcut-on-ubuntu-1404lts?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2015/2/7/making-titanium-studio-shortcut-on-ubuntu-1404lts22c8.html	(from https://www.kaizenmantra.net/blog/2015/2/7/making-titanium-studio-shortcut-on-ubuntu-1404lts)
02:20:19	10013/10013	---M-Z	200	added ('OK')	text/html	etag:W/%22deef5ce715ecffe4a2f53ac45eb9acfa--gzip%22	https://www.kaizenmantra.net/blog/2014/6/13/the-rule-of-three?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2014/6/13/the-rule-of-three22c8.html	(from https://www.kaizenmantra.net/blog/2014/6/13/the-rule-of-three)
02:20:21	50454/50454	---MCZ	200	added ('OK')	text/html	etag:W/%22ee79d01f35288ab7288a19232b65efa9--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2013/02/the-hardest-thing-to-do-is-doing-what.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2013/02/the-hardest-thing-to-do-is-doing-what.html	(from https://www.kaizenmantra.net/blog/category/Musings)
02:20:21	17517/17517	---M-Z	200	added ('OK')	text/html	etag:W/%220a90300b1b37b5c0dec8fc202fdb522b--gzip%22	https://www.kaizenmantra.net/blog/2014/5/20/google-glass-social-design-challenge?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2014/5/20/google-glass-social-design-challenge22c8.html	(from https://www.kaizenmantra.net/blog/2014/5/20/google-glass-social-design-challenge)
02:20:22	17104/17104	---M-Z	200	added ('OK')	text/html	etag:W/%22cb079b29530809e0f217fed68f789cca--gzip%22	https://www.kaizenmantra.net/blog/2014/1/13/native-mobile-app-for-salesforce-communities-part-4-integration?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2014/1/13/native-mobile-app-for-salesforce-communities-part-4-integration22c8.html	(from https://www.kaizenmantra.net/blog/2014/1/13/native-mobile-app-for-salesforce-communities-part-4-integration)
02:20:24	52525/52525	---MCZ	200	added ('OK')	text/html	etag:W/%227e3489364fc0eaebed31701d4bd2c6e5--gzip%22	https://www.kaizenmantra.net/blog/sl8.com/2012/02/html5-mobile-apps-builder-easy-peasy.html	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/sl8.com/2012/02/html5-mobile-apps-builder-easy-peasy.html	(from https://www.kaizenmantra.net/blog/category/Mobile)
02:20:24	14997/14997	---M-Z	200	added ('OK')	text/html	etag:W/%2293b03b4f1c122dd7d94a994f0e4c4e79--gzip%22	https://www.kaizenmantra.net/blog/2014/1/9/native-mobile-app-for-salesforce-communities-part-3-mobile-ui-design?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2014/1/9/native-mobile-app-for-salesforce-communities-part-3-mobile-ui-design22c8.html	(from https://www.kaizenmantra.net/blog/2014/1/9/native-mobile-app-for-salesforce-communities-part-3-mobile-ui-design)
02:20:25	16933/16933	---M-Z	200	added ('OK')	text/html	etag:W/%22cdfe287dd0505e47103dceaa28c60760--gzip%22	https://www.kaizenmantra.net/blog/2013/12/24/native-mobile-app-for-salesforce-communities-part-2-authentication?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/24/native-mobile-app-for-salesforce-communities-part-2-authentication22c8.html	(from https://www.kaizenmantra.net/blog/2013/12/24/native-mobile-app-for-salesforce-communities-part-2-authentication)
02:20:26	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/24/%22http://bit.ly/1czzaHz%22><span>Understanding	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/24/_http_/bit.ly/1czzaHz___span_Understanding.79.delayed	(from https://www.kaizenmantra.net/blog/2013/12/24/native-mobile-app-for-salesforce-communities-part-2-authentication)
02:20:27	19589/19589	---M-Z	200	added ('OK')	text/html	etag:W/%22a821ccff14b0bc3db23f4929e5ef8622--gzip%22	https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-122c8.html	(from https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1)
02:20:28	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/15/%22http://bit.ly/1fGzl2o%22>Communities	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/15/_http_/bit.ly/1fGzl2o__Communities.7b.delayed	(from https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1)
02:20:29	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/15/%22http://bit.ly/1e9xkdn%22>Salesforce1	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/15/_http_/bit.ly/1e9xkdn__Salesforce1.7c.delayed	(from https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1)
02:20:30	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/15/%22http://bit.ly/1gAAADk%22>Salesforce	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/15/_http_/bit.ly/1gAAADk__Salesforce.7d.delayed	(from https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1)
02:20:31	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/15/%22http://bit.ly/1fog4lr%22>Titanium	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/15/_http_/bit.ly/1fog4lr__Titanium.7e.delayed	(from https://www.kaizenmantra.net/blog/2013/12/15/native-mobile-app-for-salesforce-communities-part-1)
02:20:32	23236/23236	---M-Z	200	added ('OK')	text/html	etag:W/%2297534d95447eba3169e8d0234f102499--gzip%22	https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-422c8.html	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:33	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://bit.ly/1ig3Qj7%22>Automatic	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/bit.ly/1ig3Qj7__Automatic.80.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:34	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://creativecommons.org/licenses/by-sa/4.0/%22>Creative	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/creativecommons.org/licenses/by-sa/4.0/__Creative.81.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:35	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22https://nest.com/%22>Nest</a></p>%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_https_/nest.com/__Nest_/a__/p__.82.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:36	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://bit.ly/1d6w5Nm%22>Salesforce1</a></p>%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/bit.ly/1d6w5Nm__Salesforce1_/a__/p__.83.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:37	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://blog.broadcom.com/wireless-technology/exploring-wiceds-wearables-the-open-frontier-of-the-internet-of-things/%22>The	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/blog.broadcom.com/wireless-technology/exploring-wiceds-wearables-the-open-frontier-of-the-internet-of-things/__The.84.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-4)
02:20:38	15488/15488	---M-Z	200	added ('OK')	text/html	etag:W/%2253f269b523c54bd7ff0e66913112eff2--gzip%22	https://www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-3?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-322c8.html	(from https://www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-3)
02:20:39	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/12/%22http://creativecommons.org/licenses/by-sa/4.0/%22>Creative	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/12/_http_/creativecommons.org/licenses/by-sa/4.0/__Creative.86.delayed	(from https://www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-3)
02:20:40	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/12/%22http://bit.ly/1bK7iOW%22>Etherios	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/12/_http_/bit.ly/1bK7iOW__Etherios.87.delayed	(from https://www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-3)
02:20:41	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/12/%22http://bit.ly/1gutd02%22>Machine	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/12/_http_/bit.ly/1gutd02__Machine.88.delayed	(from https://www.kaizenmantra.net/blog/2013/12/12/plain-english-internet-of-things-architecture-part-3)
02:20:42	18516/18516	---M-Z	200	added ('OK')	text/html	etag:W/%228b94835d6d881d17e0b12778cb789c56--gzip%22	https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-222c8.html	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2)
02:20:43	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://www.etherios.com/products/devicecloud/%22>Etherios	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/www.etherios.com/products/devicecloud/__Etherios.8a.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2)
02:20:44	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://www.axeda.com/products/m2m-connectivity%22>Axeda	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/www.axeda.com/products/m2m-connectivity__Axeda.8b.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2)
02:20:45	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22http://newsinternational.github.io/iot-assistant/%22>sample	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_http_/newsinternational.github.io/iot-assistant/__sample.8c.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2)
02:20:46	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/13/%22https://www.heroku.com/%22>Heroku</a></p>%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/13/_https_/www.heroku.com/__Heroku_/a__/p__.8d.delayed	(from https://www.kaizenmantra.net/blog/2013/12/13/plain-english-internet-of-things-architecture-part-2)
02:20:47	23582/23582	---M-Z	200	added ('OK')	text/html	etag:W/%221bc84d193beae83cfbcad6813e0d2033--gzip%22	https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1?format=amp	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-122c8.html	(from https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1)
02:20:48	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/11/%22http://bit.ly/18VtW8k%22>Why	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/11/_http_/bit.ly/18VtW8k__Why.8f.delayed	(from https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1)
02:20:49	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/11/%22http://creativecommons.org/licenses/by-sa/4.0/%22>Creative	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/11/_http_/creativecommons.org/licenses/by-sa/4.0/__Creative.90.delayed	(from https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1)
02:20:50	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/11/%22http://bit.ly/Jl9t1h%22>Electric	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/11/_http_/bit.ly/Jl9t1h__Electric.91.delayed	(from https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1)
02:20:51	106340/106340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2283e5be699606a0de1ffd5675f2d29dc5%22	https://www.kaizenmantra.net/blog/2013/12/11/%22http://www.libelium.com/%22>Libelium</a></p></p>%22	/Users/sgupta/websites/kzmt/www.kaizenmantra.net/blog/2013/12/11/_http_/www.libelium.com/__Libelium_/a__/p__/p__.92.delayed	(from https://www.kaizenmantra.net/blog/2013/12/11/an-english-version-of-the-internet-of-things-part-1)
